,date,time,date_time,locations,outLat,outlong,inLat,InLong,area_NameLable,inner_zone_id,Setl_Name,Muni_Name,random_points
0,2023-10-07,11:24:00,2023-10-07 11:24:00,Ashkelon Southern Industrial Zone,40.73148278198438,-73.99949480471187,40.607976298094684,-74.1470480348899,אזור תעשייה הדרומי אשקלון,1337,אזור תעשייה הדרומי אשקלון,אשקלון,"(-73.99949480471187, 40.73148278198438)"
1,2023-10-07,11:24:00,2023-10-07 11:24:00,Ashkelon - South,40.782082956566946,-73.98020059466722,40.607976298094684,-74.1470480348899,אשקלון - דרום,1314,אשקלון,אשקלון,"(-73.98020059466722, 40.782082956566946)"
2,2023-10-07,11:24:00,2023-10-07 11:24:00,Netiv HaAssara,40.7602767894032,-73.95976962356815,40.607976298094684,-74.1470480348899,נתיב העשרה,1227,נתיב העשרה,,
3,2023-10-07,11:24:00,2023-10-07 11:24:00,Zikim,40.795073789403205,-73.97812362356814,40.607976298094684,-74.1470480348899,זיקים,311,זיקים,חוף אשקלון,
4,2023-10-07,11:25:00,2023-10-07 11:25:00,Magen,40.4859777894032,-74.07203262356815,40.54937493834424,-74.18713984602016,מגן,945,מגן,אשכול,
5,2023-10-07,11:25:00,2023-10-07 11:25:00,Nir Oz,40.4975667894032,-74.09701662356815,40.54937493834424,-74.18713984602016,ניר עוז,732,ניר עוז,אשכול,
6,2023-10-07,11:30:00,2023-10-07 11:30:00,Nachal Oz,40.660549789403206,-74.00141662356815,40.652581421611316,-74.07361974356598,נחל עוז,532,נחל עוז,שער הנגב,
7,2023-10-07,11:30:00,2023-10-07 11:30:00,Ashkelon Southern Industrial Zone,40.861402877015514,-73.89569927126124,40.652581421611316,-74.07361974356598,אזור תעשייה הדרומי אשקלון,1337,אזור תעשייה הדרומי אשקלון,אשקלון,"(-73.89569927126124, 40.861402877015514)"
8,2023-10-07,11:30:00,2023-10-07 11:30:00,Zikim,40.795073789403205,-73.97812362356814,40.652581421611316,-74.07361974356598,זיקים,311,זיקים,חוף אשקלון,
9,2023-10-07,11:30:00,2023-10-07 11:30:00,Sa'ad,40.6580547894032,-73.96473562356815,40.652581421611316,-74.07361974356598,סעד,673,סעד,שדות נגב,
10,2023-10-07,11:30:00,2023-10-07 11:30:00,Alumim,40.6409187894032,-73.98438062356814,40.652581421611316,-74.07361974356598,עלומים,231,עלומים,שדות נגב,
11,2023-10-07,11:30:00,2023-10-07 11:30:00,Kfar Azza,40.6712857894032,-73.96680062356815,40.652581421611316,-74.07361974356598,כפר עזה,746,כפר עזה,שער הנגב,
12,2023-10-07,11:31:00,2023-10-07 11:31:00,Ma'aleh Edomim,40.5867287894032,-73.90085262356814,40.70254151228177,-74.05812380491491,"מעגלים, גבעולים, מלילות",1125,"מעגלים, גבעולים, מלילות",שדות נגב,
13,2023-10-07,11:31:00,2023-10-07 11:31:00,Yad Natan,40.7779850094032,-73.94168265356815,40.70254151228177,-74.05812380491491,יד מרדכי,679,יד מרדכי,חוף אשקלון,
14,2023-10-07,11:31:00,2023-10-07 11:31:00,Jerusalem - Center,41.588150739403204,-73.46648714356814,40.70254151228177,-74.05812380491491,ג'ת,1178,ג'ת,ג'ת,
15,2023-10-07,11:31:00,2023-10-07 11:31:00,Jerusalem - North,41.00865711658115,-73.27030451805724,40.70254151228177,-74.05812380491491,ירושלים - צפון,1367,ירושלים,ירושלים,
16,2023-10-07,11:31:00,2023-10-07 11:31:00,Noga,41.9512437894032,-73.35077562356815,40.70254151228177,-74.05812380491491,נופית,587,נופית,זבולון,
17,2023-10-07,11:31:00,2023-10-07 11:31:00,Kokhav Michael,40.562414789403206,-74.10009962356816,40.70254151228177,-74.05812380491491,כיסופים,940,כיסופים,אשכול,
18,2023-10-07,11:31:00,2023-10-07 11:31:00,Jerusalem - South,40.924828409940524,-73.28839704467033,40.70254151228177,-74.05812380491491,ירושלים - דרום,1372,ירושלים,ירושלים,
19,2023-10-07,11:31:00,2023-10-07 11:31:00,Otzem,40.9280582494032,-73.76379807356815,40.70254151228177,-74.05812380491491,אורות,872,אורות,באר טוביה,
20,2023-10-07,11:31:00,2023-10-07 11:31:00,Jerusalem - East,40.95799804206451,-73.25763974942808,40.70254151228177,-74.05812380491491,ירושלים - מזרח,1360,ירושלים,ירושלים,
21,2023-10-07,11:32:00,2023-10-07 11:32:00,Ashdod - Vav,40.9813512594032,-73.84341700356815,40.72392840191854,-74.0112586965424,"אשדוד - ג,ו,ז",1045,אשדוד,אשדוד,
22,2023-10-07,11:32:00,2023-10-07 11:32:00,Ashdod - City,40.9922507894032,-73.84377762356814,40.72392840191854,-74.0112586965424,"אשדוד - א,ב,ד,ה",1123,אשדוד,אשדוד,
23,2023-10-07,11:32:00,2023-10-07 11:32:00,Ma'aleh HaHamisha,41.0052987894032,-73.38968562356814,40.72392840191854,-74.0112586965424,מעלה החמישה,627,מעלה החמישה,מטה יהודה,
24,2023-10-07,11:32:00,2023-10-07 11:32:00,Beit Zayit,40.8256047894032,-73.88901762356815,40.72392840191854,-74.0112586965424,בית שקמה,948,בית שקמה,חוף אשקלון,
25,2023-10-07,11:32:00,2023-10-07 11:32:00,Gan Yavne,40.970925789403196,-73.79599062356814,40.72392840191854,-74.0112586965424,גן יבנה,1283,גן יבנה,גן יבנה,
26,2023-10-07,11:32:00,2023-10-07 11:32:00,Tzur Hadassa,40.4234496394032,-74.07070644356816,40.72392840191854,-74.0112586965424,"צוחר, אוהד",870,"צוחר, אוהד",אשכול,
27,2023-10-07,11:32:00,2023-10-07 11:32:00,Ein Rafa,40.539591789403204,-74.09562062356815,40.72392840191854,-74.0112586965424,עין השלושה,606,עין השלושה,אשכול,
28,2023-10-07,11:32:00,2023-10-07 11:32:00,Ein Naqquba,40.539591789403204,-74.09562062356815,40.72392840191854,-74.0112586965424,עין השלושה,606,עין השלושה,אשכול,
29,2023-10-07,11:32:00,2023-10-07 11:32:00,Ashkelon - North,40.82690899950947,-73.92093700303222,40.72392840191854,-74.0112586965424,אשקלון - צפון,1278,אשקלון,אשקלון,"(-73.92093700303222, 40.82690899950947)"
30,2023-10-07,11:32:00,2023-10-07 11:32:00,Beit Nekofa,41.1650117894032,-73.54525662356815,40.72392840191854,-74.0112586965424,בית נחמיה,874,בית נחמיה,חבל מודיעין,
31,2023-10-07,11:32:00,2023-10-07 11:32:00,Ein Kerem Boarding School,40.539591789403204,-74.09562062356815,40.72392840191854,-74.0112586965424,עין השלושה,606,עין השלושה,אשכול,
32,2023-10-07,11:32:00,2023-10-07 11:32:00,Emunim,40.9317547894032,-73.82459962356815,40.72392840191854,-74.0112586965424,אמונים,880,אמונים,באר טוביה,
33,2023-10-07,11:32:00,2023-10-07 11:32:00,Nitzan,40.9253877894032,-73.86828762356815,40.72392840191854,-74.0112586965424,ניצן,910,ניצן,חוף אשקלון,
34,2023-10-07,11:32:00,2023-10-07 11:32:00,Zanoah,40.92168278940321,-73.49972262356815,40.72392840191854,-74.0112586965424,זנוח,556,זנוח,מטה יהודה,
